New Cases Reported,Cases (1-day lag),Cases (7-day lag),Cases (14-day lag),Moving Avg (7 days),Moving Avg (14 days),Growth Rate (%),Temperature (?C),Humidity (%),Rainfall (mm)
567,576.4413996445236,644.6179332708074,583.6631489000465,610.5296664576655,614.140541085427,-1.637876747,29.385479238477515,31.34676712855491,2.1462807325880284
414,425.351121310299,418.3517130320064,404.8521028410333,421.85141717115266,411.60190793651986,-2.668647323,29.69306883551699,42.127762378441844,2.8997011894360902
533,493.9661034957673,560.6217009773183,390.4753847363646,527.2939022365427,475.54854285684144,7.902140699127378,39.972904682524,42.70347181044467,0.0013469300448532007
570,597.4630624013362,528.109594138282,433.8471967185766,562.786328269809,480.9783954284293,-4.596612599,32.20467837600856,40.81573145538102,8.427119021605549
593,613.7716112523506,501.9205800157858,430.14740437342994,557.8460956340682,466.0339921946079,-3.384257413,36.29258101994526,67.20683861753699,8.442487024058185
596,593.0684676557288,628.0265939471511,774.6091303619095,610.54753080144,701.3178621545303,0.49429914152389803,27.096161299951444,49.94283198022836,3.8512011990250006
623,583.878465800706,635.9756856716217,591.5251057569689,609.9270757361638,613.7503957142953,6.700287215704119,39.39307633221061,44.84646459142967,8.697631766817107
472,494.38191436078574,561.6029339801103,345.18265174553596,527.992424170448,453.3927928628231,-4.527251849,38.64387761253221,48.72616565204122,5.791752553747221
536,493.10572322579833,576.3167287584414,452.9914649510133,534.7112259921198,514.6540968547274,8.698799213603921,43.221374055347674,63.530614381828194,7.093829670873909
478,434.18239183738444,458.43021721799727,553.230230383892,446.3063045276908,505.8302238009446,10.091981845967325,34.098377790151744,40.69010519174381,2.1980534882319
236,220.97808980148665,229.9119198445748,212.2252701396681,225.44500482303073,221.06859499212146,6.797918387297189,31.83607410984365,59.56106231151835,2.2326338550519633
598,573.0208520351074,527.9371044278358,473.2552094957692,550.4789782314716,500.59615696180254,4.359204010845001,42.98910425092203,58.40541727192263,9.373784381643208
364,345.0107590225473,368.4753589297633,396.96908198978707,356.7430589761553,382.72222045977514,5.503956175526606,37.891823494846875,52.45174171793611,7.769280103272255
433,435.3611646672612,503.39211094998046,345.6762899781693,469.37663780862084,424.53420046407484,-0.542346185,37.856378296003484,62.39440749442345,9.473952495864468
440,477.8933988264953,439.52699052573917,368.78624306757587,458.7101946761172,404.15661679665754,-7.929257638,25.891276468973583,46.62568746743623,3.019167000775018
500,468.0307935422778,491.719588702768,518.2623390087853,479.8751911225229,504.9909638557766,6.830577581394623,42.27923161470021,49.2533350614266,8.976746726779567
337,316.57279248016107,397.8527384367749,437.0524612399153,357.21276545846797,417.4525998383451,6.45260995419215,39.234456114920974,69.24574927167288,5.695397795671036
582,629.4794195959478,685.2937308085473,742.6793530583822,657.3865752022475,713.9865419334647,-7.542648436,35.42919277442944,69.09231631966014,7.573102071344389
491,457.87711484200116,503.7827553657213,571.0212879742978,480.8299351038612,537.4020216700096,7.234011939956531,34.97791329071884,30.4841246710443,0.09038469079292177
589,560.0001230068588,529.1122327005297,554.6369384165598,544.5561778536942,541.8745855585448,5.17854832556636,42.89285595155269,30.017711257488315,9.013830966419349
288,295.8015539899885,240.85114009746405,207.23638147342268,268.3263470437263,224.04376078544337,-2.637428332,26.15405856831798,47.77461396966058,2.755479392194834
431,471.89088697415207,349.54430751820763,518.8764595308344,410.7175972461798,434.21038352452103,-8.665326689,40.03544346078186,39.14777637601459,9.563200933875276
579,570.6047120677954,538.7799806038482,696.9977643932339,554.6923463358219,617.8888724985411,1.4712966357710588,27.876287006296273,47.204115061192,9.037575717751421
481,461.34582764280236,499.04759730777005,346.16885752351635,480.1967124752862,422.6082274156432,4.260182097585785,37.720849375599364,44.57416953712928,2.9524180248964216
592,624.4304966576468,557.0962970839536,707.3646465498699,590.7633968708002,632.2304718169117,-5.193611912,35.31318811712907,48.53174613091187,0.45403281468692547
449,469.03691899465343,395.22062109270774,369.1440149109895,432.12877004368056,382.1823180018486,-4.271927898,25.201812133780493,47.49927706432839,8.82734380673422
491,516.4405698351725,512.5315306894156,607.6736195790168,514.486050262294,560.1025751342162,-4.926136969,41.360534982773856,40.112544243568024,2.7143857763420023
578,564.2077271421961,558.2253982326962,666.028140157405,561.2165626874462,612.1267691950507,2.4445381008275167,25.41342737783809,40.76078587193242,5.17596301315522
474,438.9184420910008,485.39338583526785,553.8401390503362,462.15591396313437,519.616762442802,7.992728157393242,39.16979394985594,36.88356917181038,9.724199990401033
553,528.0123177812463,620.9240839353147,451.880832060964,574.4682008582805,536.4024579981393,4.732405168832817,31.906839044897758,43.42441817079371,9.785254683891406
588,573.9488826806996,508.74591124631024,688.9733541177012,541.3473969635049,598.8596326820057,2.448147865306904,39.68887864151183,45.374201540965394,0.2519341395922936
525,528.600507948836,533.5542590979519,502.82272222646037,531.077383523394,518.1884906622062,-0.681139707,31.176688480146815,49.29057445008769,1.1849235876840059
467,483.54603532354673,490.3554519607165,415.5972162080572,486.9507436421316,452.97633408438685,-3.421811806,41.328215699300614,50.06061845918936,0.7089157589128536
611,552.3190294500345,584.2827079249636,497.8773876711323,568.300868687499,541.0800477980479,10.624470174130423,33.23310920913405,67.39977727355063,4.3054020950719
693,717.60717504679,574.3891949600395,570.5059056451646,645.9981850034147,572.447550302602,-3.429059227,32.62882082826623,69.2819814806385,7.848618229588801
381,412.60251095968556,306.5496525458052,369.5966379521418,359.5760817527454,338.0731452489735,-7.659311352,44.54208466103147,34.12485449632303,5.477846943833194
552,504.97426085752323,575.2905733625405,557.560827839246,540.1324171100318,566.4257006008933,9.312502198155585,39.80322737522926,55.228018846351404,5.4960626853075665
508,503.73505670549514,425.11375545692573,524.2699241154204,464.42440608121046,474.6918397861731,0.8466639829275029,37.83263817654709,58.151692439620305,3.7325981446275893
539,485.31759621325966,468.7320091971442,415.1591577965761,477.0248027052019,441.94558349686014,11.061293512867202,33.98169490021893,54.49032603047378,2.1308500868480817
478,519.7071385279038,486.0285023189233,604.0920534389783,502.86782042341355,545.0602778789507,-8.025123273,29.409673869466083,59.02903641456413,6.172490208487257
527,568.1120104840377,439.37071712007264,624.1332626017737,503.74136380205516,531.7519898609232,-7.236602945,42.226392516301814,62.69009245467285,5.12726394261776
501,532.90063056143,410.8237227949509,624.7033007735902,471.8621766781905,517.7635117842706,-5.986224961,25.59008110290412,44.23884129953578,0.15813196232962068
491,500.30967568135895,465.90015695447306,441.81207323387036,483.10491631791604,453.85611509417174,-1.860782658,42.69928616361176,45.33136958568805,4.935009921544083
359,353.79418769561534,316.8128193700825,423.55942175803114,335.30350353284894,370.1861205640568,1.471423919734785,31.672135780580863,64.60773389591245,9.15257184917823
520,554.6988859509718,519.8818081323018,530.927957434867,537.2903470416368,525.4048827835844,-6.255445401,27.887752642673345,61.35949434757421,4.193896116669716
452,425.78665319627186,412.4116851136899,509.7547541313082,419.09916915498087,461.08321962249903,6.156451031743535,25.229849465962307,46.351090449165284,9.240268704257328
322,343.0258330086071,315.0707172619076,381.08916370176536,329.0482751352573,348.0799404818365,-6.129518825,25.159288094909023,66.9824422150722,4.433065095171753
285,275.12432489571233,268.40444416240825,285.96344023515496,271.7643845290603,277.1839421987816,3.58953179004841,43.82241625067347,65.05277732569246,1.025679625835898
553,535.8328250600348,544.5597780580543,524.6364303062117,540.1963015590445,534.598104182133,3.203830399535862,25.26502067007821,41.83771555434626,4.591892337325618
555,556.6576018403719,479.8225418342952,416.32359439105966,518.2400718373335,448.07306811267745,-0.297777635,25.38257932874574,36.62992707860883,8.908555349831467
408,387.22074883596287,335.8218883855392,381.3248463623872,361.521318610751,358.57336737396315,5.3662545786873075,29.68406741852668,38.78215692919208,9.598628027134552
496,496.0111850060014,478.5324860547658,606.2688251617687,487.2718355303836,542.4006556082672,-0.002254991,37.628378424367526,51.30016265663927,1.1539464217891737
522,510.7101185608299,604.616893566801,429.39189128055745,557.6635060638155,517.0043924236792,2.2106241934239947,35.15610127917558,46.77086644664088,0.18124041045729733
541,562.3452003416273,595.6709268371453,529.6569335983892,579.0080635893863,562.6639302177673,-3.79574687,42.48341364314052,38.137459005443645,1.2738641600033929
586,528.9666924780012,564.8428770222249,637.9574203053403,546.9047847501131,601.4001486637826,10.782022447353008,25.310166612531845,41.23527860744975,2.0795635928938996
472,473.261959045232,564.3643119472232,395.9745170653018,518.8131354962276,480.1694145062625,-0.266651274,43.850918793538106,31.71350220476453,4.463868902631948
594,539.9839303405543,558.3469176322425,746.998386566198,549.1654239863983,652.6726520992202,10.003273546562612,32.58453074360898,63.2547082488788,8.42325504749934
526,553.1943978724044,423.877785667863,433.60566980705795,488.5360917701337,428.74172773746045,-4.915884538,39.26471736166674,45.46480690535337,6.624839469416082
651,701.6644556969893,671.5212788749093,702.7120512826681,686.5928672859493,687.1166650787886,-7.220610263,28.12953432007201,48.95684880464411,7.16397111958099
636,596.3034724397091,528.3815926904945,710.8531849846323,562.3425325651018,619.6173888375633,6.657101525482813,32.65597528872776,62.873237863414374,6.595107686407702
323,311.6634622913271,293.22093260816166,263.1015721868845,302.4421974497444,278.16125239752307,3.6374291761143547,38.89281917787456,38.748624519917094,5.953032659274891
484,480.5142447257564,438.3112421521526,459.38597836580533,459.4127434389545,448.84861025897897,0.7254218397277772,42.76928219845841,62.97307567517077,6.300398784799822
630,621.9888694399287,672.0265212655421,476.6557671380144,647.0076953527355,574.3411442017782,1.2879861607949497,39.96009472742807,62.50854479572248,7.068378557805412
616,593.5904678585077,729.6296800309847,760.7763357789349,661.6100739447462,745.2030079049598,3.775251348347789,41.98358011003408,46.24047206824443,0.13698550408914545
418,379.4552181950889,474.366401773285,447.97717096910486,426.9108099841869,461.1717863711949,10.157926405190224,36.2679070142528,54.984561924581264,8.644332468683642
433,464.9043742357237,412.06491043066205,399.612048162721,438.4846423331929,405.8384792966915,-6.862567015,37.37054117436371,55.32290613998052,4.692852273257904
483,526.3927869612742,547.3031234411054,443.13259729406724,536.8479552011897,495.21786036758635,-8.243423549,42.27282842593232,34.402531368044606,9.250471753430144
696,684.0047831726548,613.6399700724388,504.88213561534747,648.8223766225468,559.2610528438931,1.7536744073202462,36.59452314194449,48.11644281070443,9.48744395149711
500,546.0920146928825,507.18701577042367,496.54868979797163,526.639515231653,501.8678527841977,-8.440338524,33.0377439978146,36.14764171376818,5.726072328820225
435,398.8571878944597,453.59137026398423,534.4339544719506,426.22427907922196,494.01266236796744,9.061592269738398,42.65829633037444,56.3618164052893,2.1123183147293103
521,572.8121891699554,423.05741951064545,645.2165696462454,497.93480434030045,534.1369945784454,-9.045231605,37.45261067197316,68.93530476659285,4.650095175264276
455,417.24441723690046,434.17876183742663,337.89252470901255,425.71158953716355,386.0356432732196,9.048792794670973,29.215862031000572,39.174631081506895,4.691072110475787
532,581.7698199046815,519.176775528883,461.25521934672,550.4732977167823,490.21599743780155,-8.554898897,40.96586394418374,43.05015672164587,2.9938337370534827
358,381.57889916340434,387.5959364226466,383.1785995025731,384.58741779302545,385.3872679626098,-6.179298492,28.119617273978662,49.13984465023847,0
370,365.68924038119036,441.6667058866962,346.84716791338195,403.6779731339433,394.2569369000391,1.178804061698986,39.30372909560482,41.276761716189164,0
673,738.8801222278967,777.8585985329811,621.0984806477234,758.3693603804388,699.4785395903523,-8.916212555,28.903330344373007,49.57570149626355,0
467,431.80992257190474,504.0855207890668,443.503932012898,467.94772168048576,473.7947264009824,8.149436960248508,35.27701469153196,66.13192057502843,0
690,640.4888489854947,709.5621670476954,559.701927128696,675.025508016595,634.6320470881957,7.730212804317947,30.572861262300727,38.74839201294333,0
662,699.8191469072565,596.5410279753767,836.3290781283945,648.1800874413166,716.4350530518856,-5.404131492,42.879704100939215,43.499213026995925,0
540,486.07056620222033,620.0645113711117,634.8007194797597,553.0675387866661,627.4326154254356,11.094980348047521,37.54657870181356,60.01063055755369,0
546,495.77445580033583,500.4550635070446,450.1904107009884,498.1147596536902,475.3227371040165,10.130724488131273,29.762933073313924,66.33738207517501,0
586,547.4070201802227,475.94068807082033,482.08404775843843,511.67385412552153,479.0123679146294,7.050143384546166,31.808231122285193,50.42323029838239,0
651,696.9582557920431,762.5510648676944,844.893173511039,729.7546603298688,803.7221191893667,-6.59411886,40.92014804854567,60.14936281712018,0
443,465.2181909200995,376.63617179280953,515.5026433469781,420.9271813564545,446.06940756989377,-4.775864606,29.73866649813297,57.09572519555491,0
532,534.6318718471764,590.5719342304772,447.22865152367547,562.6019030388268,518.9002928770763,-0.492277394,31.901674910264674,31.204154888452756,0
620,649.6443050164822,564.8112405717886,538.761167663295,607.2277727941355,551.7862041175418,-4.563159376,44.26720640892076,30.41137983742768,0
670,716.8375848753788,559.849243581501,867.6618214957256,638.3434142284399,713.7555325386134,-6.533918682,35.82005797855325,69.39382975868375,0
564,557.9893986747611,564.3424518549975,478.2692755885496,561.1659252648793,521.3058637217736,1.0771891615708513,34.41920504869467,56.47654530548046,0
480,437.33813008132427,385.3205687461727,397.1848158322962,411.32934941374845,391.25269228923446,9.754893750229973,38.27047187826905,46.44789955530183,0
461,431.9231125674275,431.88464528724677,441.6262776310987,431.90387892733713,436.7554614591727,6.7319591349799115,41.61898342110137,34.79564373890848,0
595,555.0642579603866,503.74677174425585,611.6703584997505,529.4055148523212,557.7085651220032,7.1947961820419515,43.04826066572207,43.75830746230742,0
504,486.54090635046396,405.3795144608556,602.7490448354988,445.9602104056598,504.0642796481772,3.588412283870732,41.01961400806729,34.178180724006054,0
474,482.9915315767811,519.289121984423,341.0269160558199,501.14032678060204,430.15801902012146,-1.86163338,38.174352774540445,51.29167503805817,0
529,521.7245434239469,496.7349770883905,386.2809398600727,509.2297602561687,441.5079584742316,1.3945014984930768,26.055305157192052,57.68045023786619,0
537,571.7495091381094,605.8855353327042,529.7022982750377,588.8175222354068,567.793916803871,-6.077750585,32.01638218670031,44.50239186236378,0
508,515.7695996558679,561.2147499304486,593.8029214318171,538.4921747931583,577.508835681133,-1.506408998,30.515148088825626,38.1698703564867,0
436,419.5891463425431,392.36026513067304,476.32829636124336,405.97470573660803,434.3442807459582,3.911172107407058,37.38478064107163,43.28439133232499,0
465,478.78593845653506,415.0552978398158,515.5974906943363,446.92061814817544,465.32639426707607,-2.879353245,43.80366382504165,31.87143379887074,0
517,520.2737498572476,524.8135109045166,448.16646957358375,522.5436303808822,486.4899902390502,-0.629236024,29.33912491727759,41.520213836961645,0
531,505.7608230721364,491.2918508114124,638.2084191109054,498.5263369417744,564.7501349611589,4.990338471563214,26.004288633809104,48.58452675235883,0
466,492.1858320916614,447.02966079377336,450.3155115166473,469.60774644271737,448.6725861552103,-5.320314073,42.87189172900263,56.32219935444883,0
620,621.7478348763561,572.5001338093921,647.1716986302738,597.1239843428741,609.8359162198329,-0.281116359,31.504223925524226,31.570776569666094,0
514,498.1488669165917,549.1767530968766,608.19462527538,523.6628100067342,578.6856891861282,3.1820072544824924,43.935124893844815,46.00849103398688,0
416,452.48567798496447,362.9488976339338,446.6392494486643,407.71728780944915,404.7940735412991,-8.06338847,29.453521582461697,42.288656680850835,0
718,658.2807323004474,687.29944225106,545.7857888518153,672.7900872757536,616.5426155514376,9.07200602558362,25.331849612651958,56.468747305758264,0
442,479.69939973932674,427.7901212802441,322.8250796457585,453.7447605097854,375.3076004630013,-7.858963292,25.78783667385639,52.95799464276042,0
477,485.4288018817928,457.47818627382685,612.6016783028163,471.45349407780986,535.0399322883216,-1.73636213,35.88397325007404,41.00956724148033,0
656,696.1011232636705,583.6611898431653,548.1847223497575,639.8811565534179,565.9229560964613,-5.76081864,41.34610624426473,67.21593680677302,0
541,558.6145568694919,621.2051719530273,625.0996183075603,589.9098644112596,623.1523951302938,-3.153257761,39.5505846045019,49.37564742403397,0
376,369.06022595402493,319.68506302704264,301.84414248456886,344.3726444905338,310.76460275580575,1.880390667413611,41.54713109652291,53.39354526755528,0
510,490.81501436474394,432.9107492485548,391.00796708359576,461.8628818066494,411.9593581660753,3.9088017020194368,37.96210069068247,65.00472178232188,0
551,499.7503049539399,658.9423135154174,395.6250524084831,579.3463092346786,527.2836829619503,10.255060284712297,33.890565061003194,50.18476098430782,0
597,654.9298418778266,660.9996979527945,573.4882886341842,657.9647699153105,617.2439932934893,-8.845198092,33.92883843593097,54.7508830816402,0
614,626.6719979374811,619.7962943806815,523.2203887014624,623.2341461590813,571.508341541072,-2.022110128,34.41900117545029,49.68929260729633,0
520,474.3447428725611,475.868910161134,393.100691394789,475.10682651684755,434.4848007779615,9.624910534679373,44.27646321756947,35.40320584903043,0
590,533.1695647738885,581.5197386994631,746.843911682068,557.3446517366758,664.1818251907655,10.658979615652418,31.476391498048628,56.44562713714786,0
668,616.3556931650833,800.7741432070758,541.127722381012,708.5649181860795,670.9509327940439,8.378977821996761,36.88283725512915,46.45498285650358,0
468,488.9902237739189,466.6145337775236,505.46201665998933,477.80237877572125,486.03827521875644,-4.292565118,41.110518271521144,45.91536702228092,0
497,507.0306533625132,465.38256400138897,621.4293374534644,486.2066086819511,543.4059507274267,-1.978313007,33.13181074718945,35.73125834810564,0
340,368.85152081403703,316.3119906647859,264.06602916915807,342.5817557394115,290.189009916972,-7.821987761,33.84733066204838,31.698796370261327,0
587,636.8074518384059,577.7652760449033,586.6376273770284,607.2863639416546,582.2014517109658,-7.821430433,31.365240827714516,65.77060473025657,0
588,641.8174816016564,603.4632123842456,593.1019564266346,622.640346992951,598.28258440544,-8.385169171,26.70112770978482,51.95491206170399,0
572,525.8561690425189,498.07402234852754,739.2537696245003,511.96509569552325,618.6638959865139,8.774990895609342,33.882071138132375,51.27487066020066,0
303,294.7990429798008,331.9069124754749,333.2909860310699,313.35297772763784,332.5989492532724,2.781880476037071,27.39123995504113,52.90571412462339,0
460,475.9805594858784,509.2197848286898,406.87822355536593,492.6001721572841,458.04900419202784,-3.357397517,34.841089787648016,61.860340788948335,0
470,484.27868136287134,532.4944304811276,604.0833939845542,508.38655592199945,568.2889122328409,-2.948443099,34.48328592543973,32.66775525621795,0
475,456.7382360028492,496.59120156798286,588.411558631465,476.664718785416,542.501380099724,3.9982998044939,41.19848840605799,53.32520876398334,0
601,633.0365834098396,649.5866319689557,540.1856100763159,641.3116076893976,594.8861210226357,-5.060779148,38.51325804414146,45.83748904783799,0
574,583.7055494021859,681.7562881004475,531.9278252076431,632.7309187513167,606.8420566540453,-1.662747495,26.24073527257563,43.5722106923827,0
402,411.1639482843809,420.7216509213967,391.73526507581704,415.94279960288884,406.22845799860687,-2.228782052,32.93895945868586,48.2153254192243,0
499,460.1986329843543,572.4865913471702,438.33004247375663,516.3426121657623,505.40831691046344,8.431438999290744,28.250759749374158,57.02485238392973,0
415,394.60368220992376,381.04767548804205,422.46261491433376,387.8256788489829,401.75514520118793,5.168810811863047,38.56783771006026,53.71083763480739,0
567,579.9729608427122,572.3668627611856,505.46581123692135,576.169911801949,538.9163369990536,-2.236821666,34.39830744067191,50.09963507307728,0
495,477.4868704649674,591.5744087416392,443.22838621299405,534.5306396033034,517.4013974773167,3.667771957368932,32.882720935652564,54.13336784848139,0
416,386.8085167181862,463.57796596116316,445.43571733763605,425.19324133967467,454.5068416493996,7.546752985038747,21.836945709961842,64.95499822084074,0
441,413.59481756979204,433.8260661572158,507.71325389922896,423.7104418635039,470.76966002822235,6.626094251189081,33.11077675857803,63.414901211369845,0
584,622.068893638642,614.7087739473936,683.6556778137642,618.3888337930177,649.1822258805789,-6.119723077,26.971259864355197,46.56564272862665,0
488,498.1854696041617,539.4727309771827,494.851921405964,518.8291002906722,517.1623261915734,-2.044513585,19.535452506392915,56.660879067721396,0
512,466.03778105552874,491.0680967022793,515.5965277536361,478.552938878904,503.3323122279577,9.862337521299551,24.665885699326502,45.31136401612162,0
488,493.6484707444232,577.7512071830267,355.8578516114994,535.6998389637249,466.8045293972631,-1.144229361,16.96015369561482,31.762634462815257,0
360,329.5575021763057,312.46373854354425,279.4199933710741,321.010620359925,295.9418659573092,9.237385774154898,17.465675585978936,50.742467546629356,0
610,555.7607383899539,568.7997433560525,707.3455963969956,562.2802408730032,638.0726698765241,9.759462636237668,23.273573579705207,56.11891687631757,0
592,560.851800877372,496.5614708846126,477.99203761925054,528.7066358809923,487.2767542519316,5.553730784834971,30.950280905929716,57.10183220735104,0
467,484.49340554520717,553.2298327562238,531.5141822870746,518.8616191507155,542.3720075216493,-3.610659164,24.79740953435489,55.22869777967717,0
424,443.6364677387842,402.3115885049921,429.56737308338074,422.9740281218881,415.9394807941864,-4.426251935,16.359465996388074,37.24902244198838,0
420,434.7383078082598,402.52816235278334,327.51846932464684,418.63323508052156,365.0233158387151,-3.390156226,18.17473526748619,67.97092424982468,0
542,563.7586465072142,561.2995557246616,684.6537972830047,562.5291011159379,622.9766765038331,-3.859567679,21.99708768361709,39.75207750840718,0
756,686.949269316052,816.2802545947993,679.1424706461335,751.6147619554256,747.7113626204664,10.051794763927338,29.894734556584197,46.49612241871465,0
364,332.03561094126843,392.24893549379607,294.71285465165596,362.14227321753225,343.480895072726,9.626795441644823,21.380901486644795,46.620562522482636,0
599,614.05669308891,611.1073906708557,565.707169402092,612.5820418798828,588.4072800364738,-2.452003741,25.427540429474824,65.86298633876041,0
409,434.3711771587037,397.49456224490217,470.31562713814117,415.93286970180293,433.90509469152164,-5.840897945,33.26082933779712,52.88491854888825,0
461,422.4212081413679,384.98815091352475,370.22802873492833,403.70467952744633,377.60808982422657,9.132778164329586,25.361549960806897,38.55978714793254,0
459,486.41660063673925,538.4534396114734,326.8459636006344,512.4350201241064,432.6497016060539,-5.636444274,18.075674110264323,65.44685176223973,0
606,652.0259911580746,496.73114968468064,508.2209981051668,574.3785704213776,502.47607389492373,-7.058919703,32.94771434927429,40.247660577574194,0
556,584.6940948164472,613.8252331995707,493.4827011094089,599.2596640080089,553.6539671544898,-4.907539698,23.213652660205657,38.38761109720804,0
345,356.8479112878402,376.6447524658544,360.5375387059746,366.7463318768473,368.59114558591455,-3.320157107,19.136357862667925,50.178237666774216,0
360,343.3796331113973,316.6029523961092,421.2116395191011,329.9912927537532,368.90729595760513,4.840230836641031,33.185053888739844,44.80928742738307,0
611,580.2715661173314,566.2607767599236,724.2157301920514,573.2661714386275,645.2382534759874,5.295526384012975,32.50977300791793,42.098652698458785,0
425,410.39360615005666,349.1412929825372,468.18603098139084,379.76744956629693,408.663661981964,3.5591182784174884,19.62559856631911,39.74284503458527,0
598,635.3087696626908,704.6233287724424,530.8755338327416,669.9660492175666,617.749431302592,-5.872541266,32.170129091031086,35.267476137448284,0
438,398.8984077372248,476.099866355207,431.5550179631624,437.4991370462159,453.82744215918467,9.802393668247854,31.98196039917352,45.335885642330354,0
553,606.2253206785742,648.6665498980641,696.9567198363853,627.4459352883191,672.8116348672247,-8.779791748,23.044474696942245,48.75159522027164,0
597,573.8723390283719,555.4745551800025,443.30209668859413,564.6734471041873,499.38832593429834,4.030105547652934,21.995921236151837,64.49986029606342,0
408,411.6113987004445,485.6471031871858,375.96454024449326,448.6292509438151,430.80582171583956,-0.877380634,22.143846679860896,43.76366471397768,0
416,395.1977445202866,345.0077808252779,456.72130374421215,370.10276267278226,400.864542284745,5.263758654534918,26.90732740313745,46.60582615970983,0
